OBJECTID_1,Join_Count,TARGET_FID,MA,IDNum,UTM_E,UTM_N,Stream_Ord,Reach,POINT_X,POINT_Y,Albers_X,Albers_Y,OBJECTID,Status2,PopGrp,sampled_X,sampled_Y,OBJECTID_12,ID,FID,MA_1,IDNum_1,Stream_Ord_1,UTM_E_1,UTM_N_1,Reach_1,Field8,SpawningYear,AUC_mi,Strahler,ChildNode,ParentNode,SegmentID,ChildNodeX,ChildNodeY,Population,Length_m,Length_km,join,NodeID,Node_WGSX,Node_WGSY
5215,1,5215,2-MC,35673.000000000000000,452111.938963999970000,4945577.022579999600000,3.000000000000000, ,-123.604023601999980,44.661948956000060,-2153968.953799999800000,2723134.452399999800000,,,,-123.604023601999980,44.661948956000060,6406,1590,1589,2-MC,35673,3,452111.939000000010000,4945577.023000000000000,,,2010,32.857143420000000,3,491,497,491,-2154778.953799999800000,2722204.452399999800000,Yaquina,1515.807358040000100,1.515807358040000,Yaquina491,491,-123.603731470000000,44.663135674000003
5216,1,5216,2-MC,35686.000000000000000,433415.092822999980000,4936522.476850000200000,2.000000000000000,Beaver Cr,-123.838813606999960,44.579198677000079,-2174426.420320000000000,2719654.452399999800000,,,,-123.838813606999960,44.579198677000079,6407,1591,1590,2-MC,35686,2,433415.092799999980000,4936522.477000000000000,Beaver Cr,,2010,17.499999740000000,3,677,608,677,-2174488.953799999800000,2720554.452399999800000,Yaquina,1983.380951169999900,1.983380951170000,Yaquina677,677,-123.834419561000000,44.579016113000002
5217,1,5217,2-MC,35730.000000000000000,443082.084835999990000,4936049.313500000200000,2.000000000000000, ,-123.716703494999990,44.575524289000043,-2165278.953799999800000,2716474.452399999800000,,,,-123.716703494999990,44.575524289000043,6413,1597,1596,2-MC,35730,2,443082.084800000010000,4936049.314000000200000,,,2010,144.999997799999990,2,775,784,775,-2165248.953799999800000,2716354.452399999800000,Yaquina,644.558441227000000,0.644558441227000,Yaquina775,775,-123.720149596000000,44.579006475000000
5218,1,5218,2-MC,35753.000000000000000,451568.966347999990000,4947967.730390000200000,1.000000000000000, ,-123.611149172999940,44.683451140000045,-2153823.278789999900000,2725590.127410000200000,,,,-123.611149172999940,44.683451140000045,6414,1598,1597,2-MC,35753,1,451568.966299999970000,4947967.730000000400000,,,2010,26.666665609999999,1,309,321,309,-2153968.953799999800000,2725414.452399999800000,Yaquina,1102.462120250000000,1.102462120250000,Yaquina309,309,-123.609123712000000,44.690529781000002
5219,1,5219,2-MC,35859.000000000000000,446428.045831000020000,4939747.968229999800000,1.000000000000000, ,-123.675171369999990,44.609131562000073,-2161051.965380000000000,2719114.452399999800000,,,,-123.675171369999990,44.609131562000073,6416,1600,1599,2-MC,35859,1,446428.045800000020000,4939747.968000000300000,,,2013,4.761904911000000,3,698,692,698,-2161078.953799999800000,2719114.452399999800000,Yaquina,624.852813741999970,0.624852813742000,Yaquina698,698,-123.668023482000000,44.610092504000001
5220,1,5220,2-MC,35867.000000000000000,428914.377058000010000,4935382.025399999700000,2.000000000000000, ,-123.895263537999990,44.568198170000073,-2179062.885549999800000,2719774.452399999800000,,,,-123.895263537999990,44.568198170000073,6419,1603,1602,2-MC,35867,2,428914.377099999980000,4935382.025000000400000,,,2013,143.965521400000000,2,665,641,665,-2179318.953799999800000,2719954.452399999800000,Yaquina,749.116882454000010,0.749116882454000,Yaquina665,665,-123.890452151999990,44.567544597000001
5221,1,5221,2-MC,35922.000000000000000,422943.285616000010000,4934171.936760000000000,1.000000000000000, ,-123.970275057999970,44.556826291000050,-2185119.989420000000000,2720284.452399999800000,,,,-123.970275057999970,44.556826291000050,6424,1608,1607,2-MC,35922,1,422943.285600000000000,4934171.936999999900000,,,2013,0.000000000000000,3,645,623,645,-2185198.953799999800000,2720284.452399999800000,Yaquina,844.264068712000040,0.844264068712000,Yaquina645,645,-123.962447284000010,44.554574572999996
5222,1,5222,2-MC,35982.000000000000000,444455.420346000000000,4929687.671149999800000,3.000000000000000, ,-123.699510329999950,44.519106464000060,-2165779.979480000200000,2710063.426719999900000,,,,-123.699510329999950,44.519106464000060,6425,1609,1608,2-MC,35982,3,444455.420300000000000,4929687.671000000100000,,,2013,31.914893700000000,3,924,916,924,-2165548.953799999800000,2710324.452399999800000,Yaquina,454.264068711999980,0.454264068712000,Yaquina924,924,-123.700093433000010,44.518335485000001
5223,1,5223,2-MC,35986.000000000000000,425876.061208000000000,4933787.813350000400000,2.000000000000000, ,-123.933904647999950,44.553480801000035,-2182468.953799999800000,2719092.036660000200000,,,,-123.933904647999950,44.553480801000035,6426,1610,1609,2-MC,35986,2,425876.061200000000000,4933787.813000000100000,,,2013,19.736842350000000,2,695,691,695,-2182468.953799999800000,2719144.452399999800000,Yaquina,90.000000000000000,0.090000000000000,Yaquina695,695,-123.933767274999990,44.553157861000003
5224,1,5224,2-MC,36025.000000000000000,431864.848440999980000,4947655.037549999500000,2.000000000000000, ,-123.859730989999950,44.679018788000064,-2172800.577140000200000,2730776.075739999800000,,,,-123.859730989999950,44.679018788000064,6427,1611,1610,2-MC,36025,2,431864.848400000020000,4947655.037999999700000,,,2013,13.846154350000001,2,82,119,82,-2172328.953799999800000,2730214.452399999800000,Yaquina,1033.675323680000000,1.033675323680000,Yaquina82,82,-123.862986068000000,44.678962034000001
5225,1,5225,2-MC,36064.000000000000000,436389.542819999970000,4939126.522690000000000,1.000000000000000,BEAVER CR,-123.801817973999960,44.602883350000070,-2170858.953799999800000,2721334.452399999800000,,,,-123.801817973999960,44.602883350000070,6432,1614,1613,2-MC,36064,1,436389.542800000000000,4939126.523000000000000,BEAVER CR,,2008,42.424240740000002,2,560,573,560,-2171338.953799999800000,2721214.452399999800000,Yaquina,614.558441227000000,0.614558441227000,Yaquina560,560,-123.801311115000000,44.603554525000000
5226,1,5226,2-MC,36064.000000000000000,436389.542819999970000,4939126.522690000000000,1.000000000000000,BEAVER CR,-123.801817973999960,44.602883350000070,-2170858.953799999800000,2721334.452399999800000,,,,-123.801817973999960,44.602883350000070,6433,1614,1613,2-MC,36064,1,436389.542800000000000,4939126.523000000000000,BEAVER CR,,2011,78.787875659999997,2,560,573,560,-2171338.953799999800000,2721214.452399999800000,Yaquina,614.558441227000000,0.614558441227000,Yaquina560,560,-123.801311115000000,44.603554525000000
5227,1,5227,2-MC,36064.000000000000000,436389.542819999970000,4939126.522690000000000,1.000000000000000,BEAVER CR,-123.801817973999960,44.602883350000070,-2170858.953799999800000,2721334.452399999800000,,,,-123.801817973999960,44.602883350000070,6434,1614,1613,2-MC,36064,1,436389.542800000000000,4939126.523000000000000,BEAVER CR,,2017,18.181817460000001,2,560,573,560,-2171338.953799999800000,2721214.452399999800000,Yaquina,614.558441227000000,0.614558441227000,Yaquina560,560,-123.801311115000000,44.603554525000000
5228,1,5228,2-MC,36105.000000000000000,433876.450422999970000,4944162.022619999900000,2.000000000000000, ,-123.833896858999990,44.647770326000057,-2171848.440920000000000,2726853.939520000000000,,,,-123.833896858999990,44.647770326000057,6449,1621,1620,2-MC,36105,2,433876.450399999970000,4944162.023000000000000,,,2008,50.666666669999998,2,246,220,246,-2172268.953799999800000,2727574.452399999800000,Yaquina,1303.675323680000000,1.303675323680000,Yaquina246,246,-123.831866222000000,44.644834058999997
5229,1,5229,2-MC,36105.000000000000000,433876.450422999970000,4944162.022619999900000,2.000000000000000, ,-123.833896858999990,44.647770326000057,-2171848.440920000000000,2726853.939520000000000,,,,-123.833896858999990,44.647770326000057,6450,1621,1620,2-MC,36105,2,433876.450399999970000,4944162.023000000000000,,,2011,32.000000000000000,2,246,220,246,-2172268.953799999800000,2727574.452399999800000,Yaquina,1303.675323680000000,1.303675323680000,Yaquina246,246,-123.831866222000000,44.644834058999997
5230,1,5230,2-MC,36105.000000000000000,433876.450422999970000,4944162.022619999900000,2.000000000000000, ,-123.833896858999990,44.647770326000057,-2171848.440920000000000,2726853.939520000000000,,,,-123.833896858999990,44.647770326000057,6451,1621,1620,2-MC,36105,2,433876.450399999970000,4944162.023000000000000,,,2017,4.000000000000000,2,246,220,246,-2172268.953799999800000,2727574.452399999800000,Yaquina,1303.675323680000000,1.303675323680000,Yaquina246,246,-123.831866222000000,44.644834058999997
5231,1,5231,2-MC,36126.000000000000000,448936.722401999980000,4930498.713250000000000,3.000000000000000, ,-123.642673927999970,44.525945035000063,-2161243.733109999900000,2709499.231710000000000,,,,-123.642673927999970,44.525945035000063,6463,1627,1626,2-MC,36126,3,448936.722400000030000,4930498.713000000500000,,,2011,154.878050100000000,4,945,942,945,-2161378.953799999800000,2709664.452399999800000,Yaquina,272.132034356000020,0.272132034356000,Yaquina945,945,-123.642333435000000,44.525597990000001
5232,1,5232,2-MC,36126.000000000000000,448936.722401999980000,4930498.713250000000000,3.000000000000000, ,-123.642673927999970,44.525945035000063,-2161243.733109999900000,2709499.231710000000000,,,,-123.642673927999970,44.525945035000063,6464,1627,1626,2-MC,36126,3,448936.722400000030000,4930498.713000000500000,,,2014,81.707317790000005,4,945,942,945,-2161378.953799999800000,2709664.452399999800000,Yaquina,272.132034356000020,0.272132034356000,Yaquina945,945,-123.642333435000000,44.525597990000001
5233,1,5233,2-MC,36126.000000000000000,448936.722401999980000,4930498.713250000000000,3.000000000000000, ,-123.642673927999970,44.525945035000063,-2161243.733109999900000,2709499.231710000000000,,,,-123.642673927999970,44.525945035000063,6465,1627,1626,2-MC,36126,3,448936.722400000030000,4930498.713000000500000,,,2017,57.317073669999999,4,945,942,945,-2161378.953799999800000,2709664.452399999800000,Yaquina,272.132034356000020,0.272132034356000,Yaquina945,945,-123.642333435000000,44.525597990000001
5234,1,5234,2-MC,36190.000000000000000,448643.277714999970000,4928936.403509999600000,1.000000000000000, ,-123.645988643999940,44.511944661000030,-2161942.877230000200000,2708080.528969999900000,,,,-123.645988643999940,44.511944661000030,6474,1634,1633,2-MC,36190,1,448643.277699999980000,4928936.404000000100000,,,2011,29.629628449999998,2,978,959,978,-2161408.953799999800000,2708974.452399999800000,Yaquina,1183.675323680000000,1.183675323680000,Yaquina978,978,-123.646293920999990,44.511541534000003
5235,1,5235,2-MC,36190.000000000000000,448643.277714999970000,4928936.403509999600000,1.000000000000000, ,-123.645988643999940,44.511944661000030,-2161942.877230000200000,2708080.528969999900000,,,,-123.645988643999940,44.511944661000030,6475,1634,1633,2-MC,36190,1,448643.277699999980000,4928936.404000000100000,,,2017,7.407407113000000,2,978,959,978,-2161408.953799999800000,2708974.452399999800000,Yaquina,1183.675323680000000,1.183675323680000,Yaquina978,978,-123.646293920999990,44.511541534000003
5236,1,5236,2-MC,36282.000000000000000,429925.248934999980000,4937224.949450000200000,2.000000000000000, ,-123.882571709999980,44.585067272000060,-2177556.664299999800000,2721282.162899999900000,,,,-123.882571709999980,44.585067272000060,6482,1638,1637,2-MC,36282,2,429925.248900000010000,4937224.949000000000000,,,2008,98.181816049999995,2,584,554,584,-2177578.953799999800000,2721304.452399999800000,Yaquina,724.264068712000040,0.724264068712000,Yaquina584,584,-123.876095996999990,44.582166037000000
5237,1,5237,2-MC,36379.000000000000000,429505.716290000010000,4942460.852110000300000,1.000000000000000, ,-123.888962395999950,44.632009741000047,-2176528.953799999800000,2726433.391530000100000,,,,-123.888962395999950,44.632009741000047,6486,1642,1641,2-MC,36379,1,429505.716299999970000,4942460.852000000000000,,,2008,0.000000000000000,1,375,404,375,-2176618.953799999800000,2724214.452399999800000,Yaquina,4433.893936690000400,4.433893936690000,Yaquina375,375,-123.895405376000000,44.643439493000002
5238,1,5238,2-MC,36422.000000000000000,444087.174474000000000,4936551.551400000200000,1.000000000000000, ,-123.704479712999960,44.580280728000048,-2164198.953799999800000,2716703.438730000100000,,,,-123.704479712999960,44.580280728000048,6490,1645,1644,2-MC,36422,1,444087.174500000020000,4936551.551000000000000,,,2008,108.620692800000000,2,764,769,764,-2164198.953799999800000,2716624.452399999800000,Yaquina,637.279220614000000,0.637279220614000,Yaquina764,764,-123.707457735999990,44.584528763999998
5239,1,5239,2-MC,36538.000000000000000,451615.317386000010000,4947662.978939999800000,2.000000000000000, ,-123.610902511999940,44.680604984000070,-2153895.377160000100000,2725280.875760000200000,,,,-123.610902511999940,44.680604984000070,6498,1653,1652,2-MC,36538,2,451615.317400000000000,4947662.979000000300000,,,2011,115.789475100000000,2,321,368,321,-2153848.953799999800000,2725144.452399999800000,Yaquina,319.705627484999980,0.319705627485000,Yaquina321,321,-123.612277181000000,44.681564942999998
5240,1,5240,2-MC,36940.000000000000000,441268.019938000010000,4928314.944539999600000,2.000000000000000, ,-123.738542050999970,44.505642312000077,-2169176.314770000100000,2709517.091430000000000,,,,-123.738542050999970,44.505642312000077,6522,1668,1667,2-MC,36940,2,441268.019900000010000,4928314.945000000300000,,,2009,6.422018152000000,2,973,932,973,-2168968.953799999800000,2709784.452399999800000,Yaquina,1556.101730550000000,1.556101730550000,Yaquina973,973,-123.732582796000000,44.497051003000003
5241,1,5241,2-MC,36940.000000000000000,441268.019938000010000,4928314.944539999600000,2.000000000000000, ,-123.738542050999970,44.505642312000077,-2169176.314770000100000,2709517.091430000000000,,,,-123.738542050999970,44.505642312000077,6523,1668,1667,2-MC,36940,2,441268.019900000010000,4928314.945000000300000,,,2012,6.422018152000000,2,973,932,973,-2168968.953799999800000,2709784.452399999800000,Yaquina,1556.101730550000000,1.556101730550000,Yaquina973,973,-123.732582796000000,44.497051003000003
5242,1,5242,2-MC,36964.000000000000000,449571.317206999990000,4932806.727430000000000,1.000000000000000, ,-123.634941766999990,44.546560283000076,-2159997.922549999800000,2711523.421149999800000,,,,-123.634941766999990,44.546560283000076,6532,1674,1673,2-MC,36964,1,449571.317199999990000,4932806.727000000000000,,,2009,0.000000000000000,1,906,890,906,-2160268.953799999800000,2711854.452399999800000,Yaquina,1276.248916810000100,1.276248916810000,Yaquina906,906,-123.627748420000000,44.543041735000003
5243,1,5243,2-MC,36964.000000000000000,449571.317206999990000,4932806.727430000000000,1.000000000000000, ,-123.634941766999990,44.546560283000076,-2159997.922549999800000,2711523.421149999800000,,,,-123.634941766999990,44.546560283000076,6533,1674,1673,2-MC,36964,1,449571.317199999990000,4932806.727000000000000,,,2012,3.846153987000000,1,906,890,906,-2160268.953799999800000,2711854.452399999800000,Yaquina,1276.248916810000100,1.276248916810000,Yaquina906,906,-123.627748420000000,44.543041735000003
5244,1,5244,2-MC,36964.000000000000000,449571.317206999990000,4932806.727430000000000,1.000000000000000, ,-123.634941766999990,44.546560283000076,-2159997.922549999800000,2711523.421149999800000,,,,-123.634941766999990,44.546560283000076,6534,1674,1673,2-MC,36964,1,449571.317199999990000,4932806.727000000000000,,,2015,0.000000000000000,1,906,890,906,-2160268.953799999800000,2711854.452399999800000,Yaquina,1276.248916810000100,1.276248916810000,Yaquina906,906,-123.627748420000000,44.543041735000003
5245,1,5245,2-MC,37052.000000000000000,429954.534106999980000,4940427.708159999900000,1.000000000000000, ,-123.882806617999960,44.613799767000046,-2176648.953799999800000,2724350.985720000200000,,,,-123.882806617999960,44.613799767000046,6542,1678,1677,2-MC,37052,1,429954.534099999990000,4940427.707999999600000,,,2009,22.033899280000000,1,375,404,375,-2176618.953799999800000,2724214.452399999800000,Yaquina,4433.893936690000400,4.433893936690000,Yaquina375,375,-123.895405376000000,44.643439493000002
5246,1,5246,2-MC,37052.000000000000000,429954.534106999980000,4940427.708159999900000,1.000000000000000, ,-123.882806617999960,44.613799767000046,-2176648.953799999800000,2724350.985720000200000,,,,-123.882806617999960,44.613799767000046,6543,1678,1677,2-MC,37052,1,429954.534099999990000,4940427.707999999600000,,,2015,4.237288324000000,1,375,404,375,-2176618.953799999800000,2724214.452399999800000,Yaquina,4433.893936690000400,4.433893936690000,Yaquina375,375,-123.895405376000000,44.643439493000002
5247,1,5247,2-MC,37084.000000000000000,441577.098954999990000,4927177.202300000000000,1.000000000000000, ,-123.734913150999940,44.495573978000039,-2169223.352860000000000,2708360.053340000100000,,,,-123.734913150999940,44.495573978000039,6544,1679,1678,2-MC,37084,1,441577.098999999990000,4927177.201999999600000,,,2009,0.000000000000000,1,1002,973,1002,-2168998.953799999800000,2708464.452399999800000,Yaquina,2184.777054230000000,2.184777054230000,Yaquina1002,1002,-123.739871714000000,44.481573136999998
5248,1,5248,2-MC,37084.000000000000000,441577.098954999990000,4927177.202300000000000,1.000000000000000, ,-123.734913150999940,44.495573978000039,-2169223.352860000000000,2708360.053340000100000,,,,-123.734913150999940,44.495573978000039,6545,1679,1678,2-MC,37084,1,441577.098999999990000,4927177.201999999600000,,,2012,0.000000000000000,1,1002,973,1002,-2168998.953799999800000,2708464.452399999800000,Yaquina,2184.777054230000000,2.184777054230000,Yaquina1002,1002,-123.739871714000000,44.481573136999998
5249,1,5249,2-MC,37092.000000000000000,448643.684012999990000,4932960.265540000100000,2.000000000000000, ,-123.646991012999990,44.547938841000075,-2160868.953799999800000,2711944.452399999800000,,,,-123.646991012999990,44.547938841000075,6547,1681,1680,2-MC,37092,2,448643.684000000010000,4932960.265999999800000,,,2012,18.333332599999999,2,890,884,890,-2161108.953799999800000,2712034.452399999800000,Yaquina,1049.116882450000000,1.049116882450000,Yaquina890,890,-123.639414513999990,44.548709615000000
5250,1,5250,2-MC,37092.000000000000000,448643.684012999990000,4932960.265540000100000,2.000000000000000, ,-123.646991012999990,44.547938841000075,-2160868.953799999800000,2711944.452399999800000,,,,-123.646991012999990,44.547938841000075,6548,1681,1680,2-MC,37092,2,448643.684000000010000,4932960.265999999800000,,,2015,24.999999010000000,2,890,884,890,-2161108.953799999800000,2712034.452399999800000,Yaquina,1049.116882450000000,1.049116882450000,Yaquina890,890,-123.639414513999990,44.548709615000000
5251,1,5251,2-MC,37116.000000000000000,427559.277246000010000,4943915.179580000200000,1.000000000000000, ,-123.913557376999960,44.645025945000043,-2177973.228769999900000,2728384.452399999800000,,,,-123.913557376999960,44.645025945000043,6552,1683,1682,2-MC,37116,1,427559.277200000010000,4943915.179999999700000,,,2012,61.538463800000002,1,170,161,170,-2178298.953799999800000,2728504.452399999800000,Yaquina,1317.609306500000000,1.317609306500000,Yaquina170,170,-123.903390288000000,44.643130749999997
5252,1,5252,2-MC,37116.000000000000000,427559.277246000010000,4943915.179580000200000,1.000000000000000, ,-123.913557376999960,44.645025945000043,-2177973.228769999900000,2728384.452399999800000,,,,-123.913557376999960,44.645025945000043,6553,1683,1682,2-MC,37116,1,427559.277200000010000,4943915.179999999700000,,,2015,46.153847849999998,1,170,161,170,-2178298.953799999800000,2728504.452399999800000,Yaquina,1317.609306500000000,1.317609306500000,Yaquina170,170,-123.903390288000000,44.643130749999997
5253,1,5253,2-MC,37128.000000000000000,433595.943308999990000,4945385.226900000100000,2.000000000000000,Thornton Cr,-123.837885085999970,44.659019053000065,-2171788.953799999800000,2728144.452390000200000,,,,-123.837885085999970,44.659019053000065,6555,1685,1684,2-MC,37128,2,433595.943299999980000,4945385.227000000000000,Thornton Cr,,2009,25.454544899999998,3,167,202,167,-2171908.953799999800000,2727994.452399999800000,Yaquina,786.396103068000000,0.786396103068000,Yaquina167,167,-123.835534704000000,44.663743371000002
5254,1,5254,2-MC,37142.000000000000000,450924.515904000030000,4929387.360510000000000,2.000000000000000, ,-123.618106000999940,44.515868108000063,-2159698.953799999800000,2707865.271029999900000,,,,-123.618106000999940,44.515868108000063,6559,1689,1688,2-MC,37142,2,450924.515900000000000,4929387.360999999600000,,,2009,63.333330820000000,2,1003,983,1003,-2159698.953799999800000,2707894.452399999800000,Yaquina,1071.837661840000000,1.071837661840000,Yaquina1003,1003,-123.613148329000000,44.508764589000002
5255,1,5255,2-MC,37145.000000000000000,442376.469174000030000,4940912.733670000000000,1.000000000000000, ,-123.725532973999980,44.618916643000034,-2164558.953799999800000,2721304.452399999800000,,,,-123.725532973999980,44.618916643000034,6560,1690,1689,2-MC,37145,1,442376.469199999990000,4940912.734000000200000,,,2009,0.000000000000000,1,610,563,610,-2164708.953799999800000,2721304.452399999800000,Yaquina,1049.558441230000000,1.049558441230000,Yaquina610,610,-123.722536805000000,44.611822226000001
5256,1,5256,2-MC,37186.000000000000000,446867.573383999990000,4945822.557529999900000,2.000000000000000, ,-123.671194586999950,44.664533795000068,-2158978.953799999800000,2724934.452399999800000,,,,-123.671194586999950,44.664533795000068,6566,1696,1695,2-MC,37186,2,446867.573399999990000,4945822.558000000200000,,,2009,85.714285349999997,2,349,369,349,-2159428.953799999800000,2724844.452399999800000,Yaquina,909.411254969999960,0.909411254970000,Yaquina349,349,-123.667380968000000,44.666752019000000
5257,1,5257,2-MC,37234.000000000000000,453155.691049000020000,4945153.731309999700000,1.000000000000000,Splide Cr,-123.590940420999970,44.658320526000068,-2153092.588049999900000,2722450.818150000200000,,,,-123.590940420999970,44.658320526000068,6571,1701,1700,2-MC,37234,1,453155.690999999990000,4945153.730999999700000,Splide Cr,,2009,103.809528500000000,2,492,553,492,-2153278.953799999800000,2722174.452399999800000,Yaquina,544.264068712000040,0.544264068712000,Yaquina492,492,-123.590084223999990,44.659848416000003
5258,1,5258,2-MC,37289.000000000000000,436730.651625000000000,4946016.695810000400000,2.000000000000000, ,-123.798244629999940,44.664776824000057,-2168600.258409999800000,2727853.147789999800000,,,,-123.798244629999940,44.664776824000057,6572,1702,1701,2-MC,37289,2,436730.651599999980000,4946016.696000000500000,,,2009,59.183672319999999,2,200,229,200,-2168728.953799999800000,2727634.452399999800000,Yaquina,416.984848097999990,0.416984848098000,Yaquina200,200,-123.797194117999990,44.665764101000001
5259,1,5259,2-MC,37394.000000000000000,424692.147359000000000,4949073.406179999900000,1.000000000000000, ,-123.951112762999970,44.691180351000071,-2179328.554430000000000,2734164.851770000100000,,,,-123.951112762999970,44.691180351000071,6578,1708,1707,2-MC,37394,1,424692.147400000020000,4949073.406000000400000,,,2012,92.499998620000000,2,32,41,32,-2180098.953799999800000,2732854.452399999800000,Yaquina,2144.924240490000100,2.144924240490000,Yaquina32,32,-123.947775538000000,44.694803387000000
5260,1,5260,2-MC,37418.000000000000000,451786.600651999990000,4947598.005099999700000,2.000000000000000, ,-123.608610461999940,44.680375569000034,-2153728.953799999800000,2725204.452399999800000,,,,-123.608610461999940,44.680375569000034,6579,1709,1708,2-MC,37418,2,451786.600700000010000,4947598.004999999900000,,,2012,106.896554800000000,3,322,368,322,-2153848.953799999800000,2725144.452399999800000,Yaquina,704.558441227000000,0.704558441227000,Yaquina322,322,-123.602868736000000,44.682719747999997
5261,1,5261,2-MC,37486.000000000000000,440852.202958000010000,4930397.709169999700000,2.000000000000000, ,-123.744010708999950,44.524131411000042,-2168998.953799999800000,2711614.452399999800000,,,,-123.744010708999950,44.524131411000042,6583,1713,1712,2-MC,37486,2,440852.202999999980000,4930397.708999999800000,,,2012,18.181817790000000,3,905,893,905,-2168728.953799999800000,2711584.452399999800000,Yaquina,1063.675323680000000,1.063675323680000,Yaquina905,905,-123.747847316000000,44.518248837000002
5262,1,5262,2-MC,37530.000000000000000,441358.319963000020000,4939747.258800000000000,2.000000000000000, ,-123.739047875999970,44.608692264000069,-2165911.633090000100000,2720521.773110000000000,,,,-123.739047875999970,44.608692264000069,6584,1714,1713,2-MC,37530,2,441358.320000000010000,4939747.258999999600000,,,2012,78.333330219999993,3,644,561,644,-2165338.953799999800000,2721214.452399999800000,Yaquina,1795.218613009999900,1.795218613010000,Yaquina644,644,-123.742177330000000,44.602142364999999
5263,1,5263,2-MC,39731.000000000000000,439911.454447000000000,4937123.632709999600000,2.000000000000000,Cougar Cr,-123.758105524999960,44.585096642000053,-2168113.902400000000000,2718439.503800000100000,,,,-123.758105524999960,44.585096642000053,6633,1739,1738,2-MC,39731,2,439911.454399999990000,4937123.633000000400000,Cougar Cr,,2007,21.276595799999999,2,755,762,755,-2169328.953799999800000,2717164.452399999800000,Yaquina,1912.203461110000000,1.912203461110000,Yaquina755,755,-123.757725590000010,44.585599303999999
5264,1,5264,2-MC,39747.000000000000000,435312.953930000020000,4936819.557289999900000,1.000000000000000, ,-123.814846614999960,44.581806844000027,-2172524.380870000000000,2719384.452399999800000,,,,-123.814846614999960,44.581806844000027,6638,1744,1743,2-MC,39747,1,435312.953900000020000,4936819.557000000000000,,,2007,62.500001400000002,1,682,685,682,-2172928.953799999800000,2719564.452399999800000,Yaquina,1714.888527119999900,1.714888527120000,Yaquina682,682,-123.802242036000000,44.583804829000002
5265,1,5265,2-MC,39858.000000000000000,433442.023524000020000,4944669.348090000500000,2.000000000000000, ,-123.839587551999950,44.652102293000041,-2172140.390420000100000,2727445.889020000100000,,,,-123.839587551999950,44.652102293000041,6648,1754,1753,2-MC,39858,2,433442.023500000010000,4944669.348000000200000,,,2007,18.666666670000001,2,246,220,246,-2172268.953799999800000,2727574.452399999800000,Yaquina,1303.675323680000000,1.303675323680000,Yaquina246,246,-123.831866222000000,44.644834058999997
5266,1,5266,2-MC,40002.000000000000000,437033.736348000010000,4943126.549329999800000,1.000000000000000,EDDY CR,-123.793919382999950,44.638783618000048,-2169107.114229999900000,2724982.612830000000000,,,,-123.793919382999950,44.638783618000048,6655,1761,1760,2-MC,40002,1,437033.736299999990000,4943126.548999999600000,EDDY CR,,2008,50.000001120000000,2,344,345,344,-2168998.953799999800000,2724904.452399999800000,Yaquina,157.279220614000000,0.157279220614000,Yaquina344,344,-123.794105705000010,44.638854762000001
5267,1,5267,2-MC,40081.000000000000000,441356.858681000010000,4947555.766850000200000,2.000000000000000, ,-123.741019747999990,44.679268334000028,-2163799.266630000000000,2728094.139570000100000,,,,-123.741019747999990,44.679268334000028,6663,1769,1768,2-MC,40081,2,441356.858699999980000,4947555.767000000000000,,,2008,65.454544040000002,2,209,228,209,-2164558.953799999800000,2727544.452399999800000,Yaquina,1298.528137419999900,1.298528137420000,Yaquina209,209,-123.740522169000000,44.681534114999998
5268,1,5268,2-MC,40161.000000000000000,433694.795482999990000,4944325.829049999800000,2.000000000000000, ,-123.836848113999960,44.649112082000045,-2172028.953799999800000,2727064.452399999800000,,,,-123.836848113999960,44.649112082000045,6667,1773,1772,2-MC,40161,2,433694.795500000010000,4944325.828999999900000,,,2008,50.666666669999998,2,246,220,246,-2172268.953799999800000,2727574.452399999800000,Yaquina,1303.675323680000000,1.303675323680000,Yaquina246,246,-123.831866222000000,44.644834058999997
5269,1,5269,2-MC,40272.000000000000000,451573.035886999980000,4944472.961570000300000,3.000000000000000, ,-123.610770410999980,44.651460285000041,-2154815.133549999900000,2722168.272650000200000,,,,-123.610770410999980,44.651460285000041,6681,1787,1786,2-MC,40272,3,451573.035900000020000,4944472.962000000300000,,,2009,31.428571959999999,3,497,496,497,-2154898.953799999800000,2722114.452399999800000,Yaquina,157.279220614000000,0.157279220614000,Yaquina497,497,-123.610463413000010,44.651864607000000
5270,1,5270,2-MC,40279.000000000000000,444380.508641999970000,4941695.075149999900000,1.000000000000000, ,-123.701186445999950,44.626562308000075,-2162467.651660000000000,2721565.754540000100000,,,,-123.701186445999950,44.626562308000075,6683,1789,1788,2-MC,40279,1,444380.508600000000000,4941695.075000000200000,,,2009,13.207547880000000,2,587,586,587,-2162968.953799999800000,2720794.452399999800000,Yaquina,1238.528137419999900,1.238528137420000,Yaquina587,587,-123.699370896999990,44.628156021999999
5271,1,5271,2-MC,40299.000000000000000,429213.978435000000000,4935348.553860000300000,2.000000000000000, ,-123.891586906999980,44.567761152000060,-2178798.059380000000000,2719643.557980000000000,,,,-123.891586906999980,44.567761152000060,6685,1791,1790,2-MC,40299,2,429213.978400000020000,4935348.553999999500000,,,2009,427.678569600000000,2,665,641,665,-2179318.953799999800000,2719954.452399999800000,Yaquina,749.116882454000010,0.749116882454000,Yaquina665,665,-123.890452151999990,44.567544597000001
